1 , 0.910768612687226 , 0.925995384877469 , 0.893766814164597 , 0.800629886052641 , 0.851534747396383 , 0.772962223921017 , 0.820377648001294 , 0.838595415258441 , 0.913158822465402 , 0.925289893039237 , 0.934817960118309 , 0.871144617606781 , 0.68561191992524
0.910768612687226 , 1 , 0.940674185903861 , 0.944265481858966 , 0.82120802032934 , 0.864693241528708 , 0.834223770750894 , 0.862838707733648 , 0.8776175806058 , 0.941995773271267 , 0.961296141387806 , 0.954124855996177 , 0.898731136268879 , 0.651684707688055
0.925995384877469 , 0.940674185903861 , 1 , 0.932863324776653 , 0.856222922036128 , 0.885942834510531 , 0.846056381463446 , 0.861594894813721 , 0.862644902271969 , 0.939920714019626 , 0.955652193380474 , 0.945617776182045 , 0.882040138198307 , 0.693653873707821
0.893766814164598 , 0.944265481858966 , 0.932863324776653 , 1 , 0.833486334263209 , 0.889456377931553 , 0.884876734378072 , 0.849975104358912 , 0.880862255311464 , 0.945093219614422 , 0.952046376978985 , 0.949134509165527 , 0.908109263405485 , 0.622680595367038
0.800629886052641 , 0.82120802032934 , 0.856222922036128 , 0.833486334263209 , 1 , 0.923323389120859 , 0.699292266220851 , 0.752061178288109 , 0.835515341406836 , 0.846053388311784 , 0.849250031177642 , 0.822900930427217 , 0.830822406169778 , 0.812160479337898
0.851534747396383 , 0.864693241528708 , 0.885942834510531 , 0.889456377931553 , 0.923323389120859 , 1 , 0.7508927342423 , 0.793117658527819 , 0.912729892603062 , 0.906829248253139 , 0.913618300563019 , 0.885637313378834 , 0.891140686354613 , 0.855216134996594
0.772962223921017 , 0.834223770750894 , 0.846056381463446 , 0.884876734378072 , 0.699292266220851 , 0.7508927342423 , 1 , 0.74523325836728 , 0.786706090500117 , 0.860540548897824 , 0.875678476001394 , 0.877733891542479 , 0.794199323152771 , 0.410157900616438
0.820377648001294 , 0.862838707733648 , 0.86159489481372 , 0.849975104358912 , 0.752061178288109 , 0.793117658527819 , 0.74523325836728 , 1 , 0.804905795458555 , 0.847934773701074 , 0.876648755426154 , 0.882602090447004 , 0.817585899965274 , 0.620090822845712
0.838595415258441 , 0.8776175806058 , 0.862644902271969 , 0.880862255311464 , 0.835515341406836 , 0.912729892603062 , 0.786706090500117 , 0.804905795458555 , 1 , 0.901521266722382 , 0.901415279015179 , 0.890881057907518 , 0.847889987990847 , 0.711833764423495
0.913158822465402 , 0.941995773271267 , 0.939920714019626 , 0.945093219614422 , 0.846053388311784 , 0.906829248253139 , 0.860540548897824 , 0.847934773701074 , 0.901521266722382 , 1 , 0.980592097155363 , 0.971190865347746 , 0.907674864690778 , 0.724680884216591
0.925289893039237 , 0.961296141387806 , 0.955652193380474 , 0.952046376978985 , 0.849250031177642 , 0.913618300563019 , 0.875678476001394 , 0.876648755426154 , 0.901415279015179 , 0.980592097155363 , 1 , 0.990639187019082 , 0.919681066450584 , 0.714091430203331
0.934817960118309 , 0.954124855996177 , 0.945617776182045 , 0.949134509165527 , 0.822900930427217 , 0.885637313378834 , 0.877733891542479 , 0.882602090447004 , 0.890881057907518 , 0.971190865347746 , 0.990639187019082 , 1 , 0.920628218289228 , 0.675798885778991
0.871144617606781 , 0.898731136268879 , 0.882040138198307 , 0.908109263405485 , 0.830822406169778 , 0.891140686354613 , 0.794199323152771 , 0.817585899965274 , 0.847889987990847 , 0.907674864690778 , 0.919681066450584 , 0.920628218289228 , 1 , 0.720316757597641
0.68561191992524 , 0.651684707688055 , 0.693653873707821 , 0.622680595367038 , 0.812160479337898 , 0.855216134996594 , 0.410157900616438 , 0.620090822845712 , 0.711833764423495 , 0.724680884216591 , 0.714091430203331 , 0.675798885778991 , 0.720316757597641 , 1
